dataset	threshold_group	k	nodes	edges	n_contigs	n50	n90	longest	total_len	cov_mean	cov_median	cov_max	method	nodes_base	edges_base	n50_base	total_len_base	nodes_base_ds	edges_base_ds	n50_base_ds	total_len_base_ds	nodes_base_final	edges_base_final	n50_base_final	total_len_base_final	len_ratio	n50_ratio	frag_penalty	len_penalty	n50_reward	score
3200_lemuru50	0.7	127	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	3.770116	3.770116	3.770116	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0005410279530507	1.0005410279530507	0.0	0.0005410279530506656	1.0005410279530507	1.0002705139765253
3200_lemuru50	0.7	127	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	3.770116	3.770116	3.770116	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0005410279530507	1.0005410279530507	0.0	0.0005410279530506656	1.0005410279530507	1.0002705139765253
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.7	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.204508	39.204508	39.204508	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.7	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.204508	39.204508	39.204508	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.7	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.204508	39.204508	39.204508	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.677441	25.677441	25.677441	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.677441	25.677441	25.677441	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.677441	25.677441	25.677441	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru15	0.3	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	36.26544	36.26544	36.26544	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.3	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	36.26544	36.26544	36.26544	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.3	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	36.26544	36.26544	36.26544	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.3	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	23.72966	23.72966	23.72966	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.3	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	23.72966	23.72966	23.72966	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.3	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	23.72966	23.72966	23.72966	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.803981	37.803981	37.803981	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.803981	37.803981	37.803981	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.803981	37.803981	37.803981	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.718252	24.718252	24.718252	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.718252	24.718252	24.718252	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.5	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.718252	24.718252	24.718252	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.89807	37.89807	37.89807	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.89807	37.89807	37.89807	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	115	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	37.89807	37.89807	37.89807	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.770582	24.770582	24.770582	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.770582	24.770582	24.770582	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru15	0.7	127	1.0	0.0	1.0	16695.0	16695.0	16695.0	16695.0	24.770582	24.770582	24.770582	gb	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	1.0	0.0	16695.0	16695.0	0.99999999999994	0.99999999999994	0.0	5.995204332975845e-14	0.99999999999994	0.9999999999999101
10K_lemuru5	0.3	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	39.149879	39.149879	39.149879	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.3	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	39.149879	39.149879	39.149879	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.3	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	39.149879	39.149879	39.149879	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.3	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	25.677098	25.677098	25.677098	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.3	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	25.677098	25.677098	25.677098	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.3	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	25.677098	25.677098	25.677098	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.5	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.604848	40.604848	40.604848	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.5	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.604848	40.604848	40.604848	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.5	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.604848	40.604848	40.604848	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.5	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.626941	26.626941	26.626941	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.5	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.626941	26.626941	26.626941	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.5	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.626941	26.626941	26.626941	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.7	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.677091	40.677091	40.677091	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.7	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.677091	40.677091	40.677091	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.7	115	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	40.677091	40.677091	40.677091	gb	2.0	2.0	16754.0	16754.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16754.0	16754.0	0.9917034737972429	0.9917034737972429	0.0	0.008296526202757115	0.9917034737972429	0.9875552106958643
10K_lemuru5	0.7	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.670973	26.670973	26.670973	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.7	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.670973	26.670973	26.670973	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru5	0.7	127	1.0	0.0	1.0	16615.0	16615.0	16615.0	16615.0	26.670973	26.670973	26.670973	gb	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	2.0	2.0	16766.0	16766.0	0.990993677680962	0.990993677680962	0.0	0.009006322319037974	0.990993677680962	0.986490516521443
10K_lemuru50	0.3	115	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	26.390644	26.390644	26.390644	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.016059371007907	1.016059371007907	0.0	0.01605937100790711	1.016059371007907	1.0080296855039537
10K_lemuru50	0.3	115	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	26.390644	26.390644	26.390644	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.016059371007907	1.016059371007907	0.0	0.01605937100790711	1.016059371007907	1.0080296855039537
10K_lemuru50	0.3	115	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	26.390644	26.390644	26.390644	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.016059371007907	1.016059371007907	0.0	0.01605937100790711	1.016059371007907	1.0080296855039537
10K_lemuru50	0.3	127	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	17.101834	17.101834	17.101834	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.9967179854397304	0.9967179854397304	0.0	0.0032820145602695527	0.9967179854397304	0.9950769781595956
10K_lemuru50	0.3	127	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	17.101834	17.101834	17.101834	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.9967179854397304	0.9967179854397304	0.0	0.0032820145602695527	0.9967179854397304	0.9950769781595956
10K_lemuru50	0.3	127	1.0	0.0	1.0	16703.0	16703.0	16703.0	16703.0	17.101834	17.101834	17.101834	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.9967179854397304	0.9967179854397304	0.0	0.0032820145602695527	0.9967179854397304	0.9950769781595956
10K_lemuru50	0.5	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.517476	28.517476	28.517476	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.5	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.517476	28.517476	28.517476	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.5	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.517476	28.517476	28.517476	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.5	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.439889	18.439889	18.439889	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
10K_lemuru50	0.5	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.439889	18.439889	18.439889	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
10K_lemuru50	0.5	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.439889	18.439889	18.439889	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
10K_lemuru50	0.7	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.928894	28.928894	28.928894	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.7	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.928894	28.928894	28.928894	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.7	115	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	28.928894	28.928894	28.928894	gb	2.0	2.0	16439.0	16439.0	1.0	0.0	16758.0	16758.0	2.0	2.0	16439.0	16439.0	1.0181884542854784	1.0181884542854784	0.0	0.01818845428547844	1.0181884542854784	1.0090942271427392
10K_lemuru50	0.7	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.670459	18.670459	18.670459	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
10K_lemuru50	0.7	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.670459	18.670459	18.670459	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
