dataset	threshold_group	k	nodes	edges	n_contigs	n50	n90	longest	total_len	cov_mean	cov_median	cov_max	method	nodes_base	edges_base	n50_base	total_len_base	nodes_base_ds	edges_base_ds	n50_base_ds	total_len_base_ds	nodes_base_final	edges_base_final	n50_base_final	total_len_base_final	len_ratio	n50_ratio	frag_penalty	len_penalty	n50_reward	score
10K_lemuru50	0.7	127	1.0	0.0	1.0	16738.0	16738.0	16738.0	16738.0	18.670459	18.670459	18.670459	gb	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	1.0	0.0	16758.0	16758.0	0.998806540159864	0.998806540159864	0.0	0.0011934598401359686	0.998806540159864	0.998209810239796
3200_lemuru10	0.3	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	11.189501	11.189501	11.189501	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.3	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	11.189501	11.189501	11.189501	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.3	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	11.189501	11.189501	11.189501	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.3	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.251602	7.251602	7.251602	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.3	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.251602	7.251602	7.251602	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.3	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.251602	7.251602	7.251602	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.074725	12.074725	12.074725	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.074725	12.074725	12.074725	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.074725	12.074725	12.074725	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.857816	7.857816	7.857816	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.857816	7.857816	7.857816	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.5	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.857816	7.857816	7.857816	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.23813	12.23813	12.23813	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.23813	12.23813	12.23813	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	115	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	12.23813	12.23813	12.23813	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.977572	7.977572	7.977572	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.977572	7.977572	7.977572	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru10	0.7	127	1.0	0.0	1.0	16669.0	16669.0	16669.0	16669.0	7.977572	7.977572	7.977572	gb	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9999999999999399	0.9999999999999399	0.0	6.006306563222097e-14	0.9999999999999399	0.9999999999999098
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.394437	11.394437	11.394437	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.394437	11.394437	11.394437	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.394437	11.394437	11.394437	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.438933	7.438933	7.438933	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.438933	7.438933	7.438933	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.438933	7.438933	7.438933	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.943764	11.943764	11.943764	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.943764	11.943764	11.943764	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.943764	11.943764	11.943764	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.798969	7.798969	7.798969	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.798969	7.798969	7.798969	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.798969	7.798969	7.798969	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.979215	11.979215	11.979215	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.979215	11.979215	11.979215	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	11.979215	11.979215	11.979215	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.820133	7.820133	7.820133	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.820133	7.820133	7.820133	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.820133	7.820133	7.820133	gb	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru5	0.3	-1	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.177749	7.177749	7.177749	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.092603	11.092603	11.092603	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.092603	11.092603	11.092603	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.092603	11.092603	11.092603	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.177749	7.177749	7.177749	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.177749	7.177749	7.177749	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.3	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.177749	7.177749	7.177749	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.942351	11.942351	11.942351	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.942351	11.942351	11.942351	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	11.942351	11.942351	11.942351	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.753871	7.753871	7.753871	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.753871	7.753871	7.753871	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.5	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.753871	7.753871	7.753871	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	12.065052	12.065052	12.065052	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	12.065052	12.065052	12.065052	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	115	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	12.065052	12.065052	12.065052	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.84223	7.84223	7.84223	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.84223	7.84223	7.84223	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru5	0.7	127	1.0	0.0	1.0	16594.0	16594.0	16594.0	16594.0	7.84223	7.84223	7.84223	gb	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9993375489309847	0.9993375489309847	0.0	0.0006624510690153018	0.9993375489309847	0.999006323396477
3200_lemuru50	0.3	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	8.577307	8.577307	8.577307	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.3	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	8.577307	8.577307	8.577307	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.3	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	8.577307	8.577307	8.577307	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.3	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	5.559103	5.559103	5.559103	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.3	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	5.559103	5.559103	5.559103	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.3	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	5.559103	5.559103	5.559103	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.5	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.389705	9.389705	9.389705	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.5	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.389705	9.389705	9.389705	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.5	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.389705	9.389705	9.389705	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.5	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.076486	6.076486	6.076486	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.5	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.076486	6.076486	6.076486	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.5	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.076486	6.076486	6.076486	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.7	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.475923	9.475923	9.475923	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.7	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.475923	9.475923	9.475923	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.7	115	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	9.475923	9.475923	9.475923	gb	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0005403133817012	1.0005403133817012	0.0	0.0005403133817012407	1.0005403133817012	1.0002701566908505
3200_lemuru50	0.7	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.123043	6.123043	6.123043	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.7	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.123043	6.123043	6.123043	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
3200_lemuru50	0.7	127	1.0	0.0	1.0	16666.0	16666.0	16666.0	16666.0	6.123043	6.123043	6.123043	gb	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0018635407273218	1.0018635407273218	0.0	0.0018635407273217552	1.0018635407273218	1.0009317703636609
